name,artist,danceability,energy,key,acousticness,valence,tempo,loudness,speechiness,instrumentalness,liveness,duration_ms,mode,time_signature
Broken Hearted Melody,Sarah Vaughan,-0.4149246890754832,0.02043588371981564,0.5212695555094367,0.7322328750067723,1.0268226608189748,0.5440975975577078,-0.2556216216216218,-0.2498760535448686,-0.0007949921752738654,0.6500445235975068,-0.7861213135418251,1.0,0.75
Ain't That A Shame,Fats Domino,-0.24150141583803672,0.023984257328228568,-0.32625941694098337,0.7936470278622947,1.6316042634878347,0.24192196104050437,0.0399459459459458,-0.3093703520079326,-0.0003192488262910798,-0.44612644701691884,-0.7084649990220155,1.0,0.75
Dream Lover,Bobby Darin,-0.058950601903882315,0.9926902524249573,-0.04374975945751004,0.6547976387976353,0.8426075749485745,0.5210602257507618,0.7835135135135134,-0.04561229548834896,-0.0007949921752738654,2.8406055209260908,-0.7214526329515571,1.0,0.75
Summertime Blues,Eddie Cochran,0.812729534631704,1.379462975741966,1.0862888704763833,-0.9206088909744606,1.6316042634878347,1.2990145506160802,0.027405405405405293,0.2498760535448686,1.044588419405321,0.516473731077471,-0.9939495360006955,0.0,0.75
Great Balls Of Fire,Jerry Lee Lewis,-0.323649282108406,0.11624197114696472,0.5212695555094367,0.22489856880897877,1.3292134621534046,1.4003410128768492,-0.5359459459459461,0.39861179970252847,-0.0007949921752738654,-0.5075690115761352,-1.0190989502966552,0.0,0.75
(‘Til) I Kissed You,The Everly Brothers,0.18749299690722565,-0.4905299158916457,1.3687985279598567,-0.3518604319211446,0.7904712298909141,0.8037110567667484,-0.42751351351351363,-0.18839861179970255,-0.0007949921752738654,1.9323241317898487,-0.7485667094082107,0.0,0.75
Peggy Sue,Buddy Holly,0.6256149503491962,-0.24924051051956675,1.0862888704763833,1.2742795284707307,0.07098966809520106,1.0481983295421082,0.08729729729729721,-0.3034209221616262,0.0022973395931142407,0.008904719501335714,-0.7192445613196271,1.0,0.75
Don't Be Cruel,Elvis Presley,0.7214541276646268,0.19785456414046207,-0.89127873190793,1.031293097607577,1.2909801424444538,-0.9634895319130303,-0.27637837837837853,2.5939514129895884,-0.0005796557120500783,-0.24309884238646473,-0.9632364766479039,1.0,0.75
Banana Boat (Day-O),Harry Belafonte,1.1778311625000129,-1.3811716916032901,-1.1737883893914034,1.1087283338167138,-0.18621630085592347,0.2308779462594273,-0.8585405405405406,0.9657907783837382,-6.885758998435053e-05,-0.08904719501335702,-0.439558385673614,1.0,0.75
Smile,Nat King Cole,-1.4280817064100395,-1.2711721097424893,-0.04374975945751004,1.0473141809611914,-0.7284342894555913,-1.1353837677033172,-1.1095675675675676,-0.3073872087258304,-0.0007444757433489828,1.63846838824577,-0.5253254515028362,0.0,1.0
Twilight Time,The Platters,-0.5974755030096376,-0.45504617980751644,1.0862888704763833,1.0660054448737417,-0.6206858430030933,-1.1878823938402991,-0.1615675675675676,-0.3688646504709965,-0.0007949921752738654,1.3268032056990204,-0.60240801512616,1.0,0.75
Tennessee Waltz,Patti Page,-0.323649282108406,-1.1469790334480368,-0.04374975945751004,1.3009813340600882,-0.4017131937609197,-0.9089656423204928,-0.21248648648648655,-0.35498264749628156,-0.0005608763693270736,0.21371326803205692,-0.4357333796970421,1.0,0.5
I Get A Kick Out Of You,Frank Sinatra,-0.6568045175382375,-0.42311081733180006,-0.04374975945751004,0.22756874936791455,1.0511529551792163,1.9890597836136847,-0.21908108108108112,-0.20029747149231525,-0.0007949921752738654,4.078361531611754,-0.34428096407537,0.0,0.75
Stagger Lee,Lloyd Price,-0.4559986222106679,0.5101114416807994,-0.6087690744244567,0.6334361943261492,1.0720074932022803,-1.4455022343352781,0.2249189189189188,-0.347050074367873,-0.0007949921752738654,0.5075690115761352,-0.7742985677960577,1.0,0.75
Bye Bye Love,The Everly Brothers,0.08709004924344121,0.21914480579093965,1.0862888704763833,0.5720220414706271,1.5030012790122729,1.7091304003661008,0.06286486486486469,0.16261774913237478,-0.0007949921752738654,-0.2769367764915404,-0.7771412426922826,1.0,0.75
Everyday,Buddy Holly,0.9496426450823198,-0.9766571002442166,-0.6087690744244567,0.3050039855770512,0.08836844978108788,0.6427975462745532,-0.3916216216216217,-0.2201289043133366,-0.0006341158059467918,-0.09795191451469275,-0.909103948884011,1.0,0.75
The Great Pretender,The Platters,-0.5198914070876219,-0.3308531035130639,0.5212695555094367,1.2635988062349877,0.20306840890794078,0.014586138154381102,-0.05270270270270278,-0.331184928111056,-0.0007734585289514866,-0.4096170970614425,-0.6348597135592116,1.0,0.5
"Love Me Tender - From the 20th Century-Fox CinemaScope Production, ""Love Me Tender""",Elvis Presley,-0.6522407471898837,-1.621396584892845,1.0862888704763833,1.1674723061133006,-0.5928797923056743,-0.3860046444062297,-1.048918918918919,-0.13088745661874074,-0.0005189358372456964,-0.06233303650934988,-0.6288353291461108,1.0,0.5
"Goodnite, It's Time to Go (Goodnight Sweetheart, Goodnight)",The Spaniels,-0.7480799245053147,-0.6253681130113368,1.0862888704763833,0.49458680526149007,-0.39823743742374235,-1.2218372014623493,-0.10632432432432445,-0.11700545364402581,0.00044444444444444436,2.7070347284060547,-0.6374155130071936,0.0,0.75
Living Doll - 2003 Remaster,Cliff Richard & The Drifters,0.15098283412039476,-0.11085393979146252,1.0862888704763833,0.1528036937177133,1.0129196354702652,-1.664230687535289,0.12513513513513502,0.06941001487357468,-0.0007949921752738654,-0.19768477292965267,-0.6685893117162541,1.0,0.75
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Dean Martin,0.33353364805454916,-1.242785120875186,0.23875989802596329,1.095377431022035,-0.4503737824814026,0.42340455350318695,-0.35291891891891913,-0.2578086266732771,-0.0007949921752738654,0.7569011576135353,-0.4526503379479712,0.0,0.75
He'll Have to Go,Jim Reeves,0.06883496785002578,-1.093753429321843,-1.1737883893914034,1.172812667231172,-0.9474069386977648,-1.0780751408593907,-0.7466486486486488,-0.2042637580565195,0.00821909233176839,-0.07123775601068559,-0.8263447286636385,1.0,0.5
I Walk the Line,Johnny Cash,0.7944744532382886,-0.8382705295161124,1.0862888704763833,1.0873668893452277,0.3038653426860843,-0.5203682167857504,-0.610864864864865,-0.19434804164600897,0.037139280125195615,-0.18967052537845056,-0.49693347532219156,1.0,0.75
Blue Suede Shoes,Elvis Presley,0.08252627889508736,0.5881756610658838,-0.89127873190793,0.4919166247025543,1.701119390231382,-0.632801983310583,0.13335135135135118,0.1546851760039663,-0.000784600938967136,0.1780943900267143,-0.9953404472649034,1.0,0.75
Poor Little Fool - Remastered,Ricky Nelson,-0.29626666001828306,-0.5544006408430783,-1.4562980468748767,0.47589554134893974,1.1728044269804239,1.2451235558534035,-0.279837837837838,-0.3629152206246901,-0.0007949921752738654,0.10685663401602857,-0.6933996913915632,1.0,0.75
It Doesn't Matter Anymore,Buddy Holly,0.5754134765173038,-1.1185920445807336,0.5212695555094367,0.8977840696607893,1.332689218490582,-0.0014577457825986067,-0.8418918918918921,-0.22806147744174507,-0.0007949921752738654,0.6322350845948352,-0.9536131093386652,1.0,0.75
Personality,Lloyd Price,0.23769447073911812,-0.1427893022671789,-0.04374975945751004,0.7322328750067723,1.3639710255251782,0.432265081121243,0.0003783783783782647,-0.31730292513634106,-0.0007949921752738654,-0.17008014247551193,-0.6603655488666247,1.0,0.75
It's Only Make Believe - Single Version,Conway Twitty,0.014069723669779453,0.13043546558061642,1.65130818544333,1.1140686949345855,-0.4468980261442254,0.3407801334648149,0.24232432432432416,-0.19434804164600897,0.00609076682316119,0.08014247551202143,-0.883137374220329,1.0,0.75
Baby (You've Got What It Takes),Dinah Washington,0.6895077352261498,0.04882287258711907,0.80377921299291,1.0179421948128982,1.2006104776778423,0.55830608648809,-0.10600000000000011,-0.025780862667327764,0.00036306729264475745,3.3659839715048974,-0.60240801512616,1.0,0.75
Summertime,Louis Armstrong,-1.5467397354672396,-1.3634298235612254,0.23875989802596329,1.1648021255543648,-1.0794856795105043,1.7879890961668,-0.8331351351351354,-0.2478929102627664,0.00016275430359937408,-0.19679430097951908,0.5682785299806576,0.0,1.0
Tutti Frutti,Little Richard,0.07339873819837964,0.581078913849058,-0.04374975945751004,0.8630717223946244,1.6142254818019484,2.2020288938619603,0.5484864864864865,0.11700545364402581,-0.0007949921752738654,0.0,-0.7777758459565774,1.0,0.75
Roll Over Beethoven,Chuck Berry,0.7944744532382886,1.060109350984803,-0.6087690744244567,0.9084647918965323,1.1519498889573596,-0.7131479819614552,-0.12956756756756768,3.208725830441249,-0.0007949921752738654,0.7123775601068567,-0.7745332840718927,1.0,0.75
Come Softly To Me,The Fleetwoods,0.2833321742226567,-1.4166554276874193,-1.1737883893914034,1.228886458968823,0.6931500524499483,0.24448518510144165,-1.0311891891891896,-0.21417947446703017,0.0009890453834115805,-0.017809439002671307,-0.7716384500032599,1.0,0.75
Maybe Baby,The Crickets,0.2878959445710106,0.36462812373586934,1.0862888704763833,0.6521274582386996,1.3674467818623557,0.6883343292830623,0.1307567567567566,-0.35498264749628156,-0.0007949921752738654,-0.2822796081923418,-0.9785365005541912,1.0,0.75
You Send Me,Sam Cooke,-0.004185357723635988,-0.9518184849853261,-0.32625941694098337,1.2689391673528592,0.27953504832584275,-0.5790375675138789,-0.5272972972972975,-0.38472979672781354,-0.0007949921752738654,0.06233303650935001,-0.6097102992632517,0.0,0.75
Blue Skies,Ella Fitzgerald,-0.3419043635018214,-0.3663368395971932,-1.4562980468748767,1.1274195977292643,0.6132076566948691,1.3811326547905636,0.41345945945945933,0.0019831432821021885,-0.0007949921752738654,-0.586821015138023,-0.0650555277856258,1.0,0.75
Maybellene,Chuck Berry,1.0180992003076277,1.1204317023278227,-1.4562980468748767,0.911134972455468,0.9121227016921217,0.07059733059709267,-0.15735135135135142,0.6663361427863163,-0.0007949921752738654,0.18699910952805002,-0.8038815117466803,1.0,0.75
Heartbreak Hotel,Elvis Presley,0.7168903573162729,-1.008592462719933,-0.32625941694098337,0.9885702086646048,0.8495590876229292,-0.6868828465222174,-0.32243243243243264,0.3728309370352008,-0.0007848513302034429,-0.09795191451469275,-0.9226653337100384,1.0,0.75
Not Fade Away,Buddy Holly & The Crickets,1.1869587031967206,-0.06827345649050758,1.0862888704763833,0.975219305869926,1.5551376240699333,-0.6102076378845402,-0.4543243243243244,-0.13683688646504702,-0.0007949921752738654,1.3980409617097063,-0.7904157520700672,1.0,0.75
Lucille,Little Richard,0.6529975724393194,1.2233345369717974,0.23875989802596329,-0.3572007930390161,1.6698375831967858,0.9430744983021722,-0.026648648648648764,-0.03173029251363405,0.002779342723004695,0.46304541406945693,-0.793658313954752,1.0,0.75
(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,1.2417239473769668,1.2943020091400559,1.0862888704763833,-0.7069944462596003,1.0824347622138124,-0.7772918729678818,0.2835135135135134,2.375805651958354,-0.0007716431924882629,-0.37310774710596606,-0.9023841088388064,1.0,0.75
Reet Petite,Jackie Wilson,0.5708497061689499,0.5881756610658838,-0.04374975945751004,-0.06081075099714721,1.3917770762225972,-0.9779511787753578,0.26091891891891883,1.622211204759544,-0.0007949921752738654,1.6028495102404272,-0.5603329493838698,1.0,0.75
Buona Sera - Remastered,Louis Prima,0.03688857541154875,-0.6892388379627695,-0.6087690744244567,0.8203488334516523,1.1762801833176013,-0.5523926951767243,-0.5441621621621624,1.1660882498760534,-0.0007949921752738654,-0.46927871772039176,-0.4042031599765284,1.0,0.75
Cheek To Cheek,Ella Fitzgerald,0.49782938059528814,-0.667948596312292,-1.4562980468748767,0.3156847078127943,0.6549167327409974,0.21448597016602367,-0.48167567567567576,0.7952404561229549,-0.0007949921752738654,1.1932324131789849,1.027505270249712,1.0,0.75
Move It - 2002 Remaster,Cliff Richard & The Drifters,0.39286266258314934,1.2694633938811655,-0.32625941694098337,0.5933834859421129,1.593370943778884,-1.047664544284563,0.44427027027027016,-0.2796232027764006,0.0022535211267605635,1.5583259127337485,-0.7987612196553148,1.0,0.75
Magic Moments,Perry Como,0.7990382235866424,-0.8560123975581769,-1.4562980468748767,1.2075250144973368,0.7730924482050273,-0.346417072798415,-0.6724864864864866,-0.09717402082300448,-0.0007642566510172144,0.4897595725734638,-0.6245321974224676,0.0,0.75
Whole Lot of Shakin' Going On,Jerry Lee Lewis,-0.738952383808607,0.46753095837984426,-1.4562980468748767,0.9672087641931186,0.7140045904730126,1.4625862193936923,-0.07810810810810831,-0.301437778879524,-0.00039061032863849766,0.6233303650934996,-0.532862451915763,1.0,0.75
You Make Me Feel So Young - Remastered 1998,Frank Sinatra,0.17380168586216407,-0.667948596312292,1.0862888704763833,-0.23170230676903558,0.33167139338350277,0.31381881371273007,-0.2831891891891892,-0.1090728805156172,-0.0007949921752738654,0.5520926090828139,-0.4893964749092648,1.0,0.75
Rock And Roll Music,Chuck Berry,-0.06807814260059003,1.0317223621174996,0.80377921299291,-0.07950201490969752,1.534283086046869,1.5996395948001234,0.3050270270270269,-0.029747149231532002,0.007029733959311424,-0.547640249332146,-0.7121769934583705,1.0,0.75
Oh Boy! - Overdubbed Version,Buddy Holly,0.018633494018133315,0.44269234312095374,1.0862888704763833,0.8203488334516523,1.2979316551188085,-0.5824868443366219,0.15367567567567558,-0.20823004462072386,-0.0007949921752738654,-0.0801424755120213,-0.9216221502618825,1.0,0.75
"Shake, Rattle And Roll - Single Version",Bill Haley & His Comets,0.6027960986074269,0.6555947596257294,-0.04374975945751004,-0.8298227519706448,1.207561990352197,1.6288476911982153,-0.2483783783783785,1.8601883986117995,-0.0007949921752738654,0.35618878005342836,-0.7235303066524678,1.0,0.75
Be-Bop-A-Lula,Gene Vincent & His Blue Caps,0.3107147963127799,0.2368866738330043,1.0862888704763833,-0.1302354455294769,1.2805528734329217,0.3920446146835677,-0.1253513513513515,-0.11303916707982144,-0.0007949921752738654,1.6028495102404272,-0.6649381696477082,1.0,0.5
Just A Gigolo - Remastered,Louis Prima,-0.06351437225223618,-0.32375635629623806,0.80377921299291,0.33971633284321606,0.8530348439601066,0.3144833532840843,-0.3294594594594596,0.918195339613287,-0.0007949921752738654,-0.547640249332146,0.4303435985482364,1.0,0.75
Walkin' After Midnight,Patsy Cline,0.10534513063685666,-1.0653664404545395,-1.4562980468748767,0.8684120835124959,1.0442014425048616,0.653588403123685,-0.6945405405405407,-0.06742687159147248,-0.0007949921752738654,1.8165627782724845,-0.692582531023841,1.0,0.5
Autumn in New York - 2003 Remastered Version,Billie Holiday,0.023197264366487176,-1.285365604176141,0.5212695555094367,1.3170024174137027,-0.6484918937005122,-1.394617490014442,-0.30221621621621625,-0.009915716410510667,-0.0002572769953051643,-0.1513802315227069,-0.10678286571186404,0.0,0.75
I'm Walkin',Fats Domino,0.8674947788119504,0.21559643218252672,-1.1737883893914034,0.5560009581170126,1.7602072479633972,-0.19759185355656736,-0.44502702702702707,0.0019831432821021885,1.1510046948356807,0.3294746215494212,-0.8571794927520483,1.0,0.75
C’Mon Everybody,Eddie Cochran,0.4019902032798571,0.7301106054024006,-0.6087690744244567,-0.9312896132102036,1.332689218490582,1.9012456259704518,-0.07756756756756769,0.07932573128408534,0.06868857589984351,0.6233303650934996,-1.003798926390368,1.0,0.75
Jambalaya (On The Bayou),Hank Williams,-0.058950601903882315,-0.7211742004384859,0.5212695555094367,0.6307660137672134,1.436961908605903,1.5433435996839748,-0.1896756756756759,-0.2697074863658899,-0.0007949921752738654,-0.4710596616206588,-0.53518353508791,1.0,0.75
It's All In The Game,Tommy Edwards,0.0323248050631949,-1.1611725278816885,-0.6087690744244567,1.0019211114592836,0.5402167736141444,-1.4140473612911793,-0.7724864864864867,-0.3450669310857709,0.11250704225352114,0.08014247551202143,-0.6575837263382087,1.0,0.75
Chantilly Lace,The Big Bopper,-0.22781010479297514,1.106238207894171,-0.6087690744244567,0.9912403892235405,1.6385557761621894,1.8043810722602036,0.3119459459459458,0.7456618740704015,-0.0006097026604068857,-0.4390026714158503,-0.7687349227392258,1.0,0.75
Jailhouse Rock,Elvis Presley,0.49326561024693427,0.3114025196096754,1.3687985279598567,-0.15960743167777025,1.5377588423840465,1.6501762469645351,-0.06470270270270286,0.5413981160138819,-0.0007829107981220657,-0.4140694568121104,-0.7581900767174494,0.0,0.75
"The Theme From ""A Summer Place""",Percy Faith,-1.0401612267999616,-0.13924092865876594,-1.4562980468748767,-0.533432709928776,1.294455898781631,2.244021465823247,-0.130864864864865,-0.33911750123946455,5.751943661971831,3.134461264470169,-0.794240758046639,1.0,0.5
Rebel Rouser,Duane Eddy,-0.6887509099767145,-0.21375677443543745,0.5212695555094367,0.8523910001588814,1.3917770762225972,2.881694651649842,-0.33054054054054066,-0.25384234010907286,5.971035993740219,5.431878895814781,-0.6968769695520831,1.0,0.75
"Hallelujah, I Love Her So",Ray Charles,0.7168903573162729,0.1872094433152233,-0.04374975945751004,0.8604015418356886,0.5228379919282576,-1.330536888491001,0.3227567567567567,2.3956370847793753,-0.0007949921752738654,0.3294746215494212,-0.6797166018299177,0.0,0.75
Rip It Up,Little Richard,1.6250806566386906,0.5030146944639735,-0.04374975945751004,0.5399798747633979,1.7184981719172687,-0.6116000065102346,0.313135135135135,0.2340109072880515,-0.0007742723004694836,-0.8664292074799643,-0.8023515093560516,1.0,0.75
Blue Moon,Billie Holiday,0.4567554474601034,-0.7992384198235701,0.80377921299291,1.367735848033482,0.23087445960535968,0.304325391264813,-0.269783783783784,0.42835894893406046,0.7503787167449139,0.2048085485307212,-0.22488861843392086,1.0,0.75
On The Street Where You Live,Vic Damone,-1.1314366337670387,-0.6466583546618143,1.3687985279598567,1.0713458059916132,-0.9439311823605875,-0.005444983210723965,-0.14589189189189197,-0.23599405057015369,-0.0007949921752738654,0.21371326803205692,-0.6520896268445874,1.0,1.0
Money (That's What I Want),Barrett Strong,0.5343395433821191,1.2268829105802102,-0.04374975945751004,-0.3411797096854015,1.673313339533963,0.5406799654764575,0.1719459459459458,-0.31531978185423887,-0.0007949921752738654,-0.08904719501335702,-0.6383369917197314,1.0,0.75
Hound Dog,Elvis Presley,-0.20499125305120586,0.9288195274735246,-1.4562980468748767,0.7028608888584789,1.6559345578480762,-0.897257087968062,0.04837837837837816,0.03371343579573624,0.0308169014084507,5.716829919857524,-0.8490600482472345,1.0,0.75
Diana,Paul Anka,0.0551436568049642,0.2901122779591978,0.5212695555094367,0.7802961250676159,1.5516618677327558,0.8722852115822034,0.048594594594594455,-0.31135349529003464,-0.0007949921752738654,6.09973285841496,-0.8100015213091952,1.0,0.75
Sweet Little Sixteen,Chuck Berry,0.046016116108256476,0.09495172949648714,-1.4562980468748767,0.2676214577519506,1.6211769944763026,1.608278609227728,-0.1464324324324326,-0.08725830441249381,-0.0007949921752738654,-0.163846838824577,-0.37638493469236955,1.0,0.75
La Bamba - Single Version,Ritchie Valens,-0.10458830538742092,1.1168833287194098,-1.4562980468748767,0.8470506390410099,1.6211769944763026,-1.2705384586201645,0.27248648648648643,0.1249380267724343,0.0012769953051643193,1.6473731077471059,-0.9278812509508182,1.0,0.75
Love & Marriage,Frank Sinatra,0.6895077352261498,-0.8879477600338933,1.3687985279598567,1.1995144728205296,0.43594408349882363,-0.1351884233322583,-0.11583783783783788,-0.2340109072880515,-0.0007949921752738654,0.8904719501335707,-0.6776302349336057,1.0,0.75
Born Too Late,The Poni-Tails,-0.17304486061272883,-0.6502067282702273,-0.32625941694098337,0.5399798747633979,1.2006104776778423,-0.9470342663366408,-0.0735675675675676,-0.4581060981655924,-1.2519561815336428e-05,0.49866429207479956,-0.8421054919261948,1.0,0.75
Sixteen Tons,Tennessee Ernie Ford,0.7031990462712113,-0.6040778713608592,1.65130818544333,0.8710822640714316,-0.3148192853314857,0.914246138801997,-0.6643783783783785,3.1095686663361426,-0.0007949921752738654,1.1398040961709706,-0.6553756547062787,1.0,0.75
Keep A Knockin,Little Richard,-0.9306307384394689,1.532043040903722,0.80377921299291,-1.183354657973739,1.652458801510899,1.7473572480897146,0.01908108108108097,0.9439762022806146,-0.0007753990610328637,-0.4309884238646482,-0.8400191250298829,1.0,0.75
Chances Are - Single Version,Johnny Mathis,-1.0447249971483155,-0.8524640239497641,1.3687985279598567,1.140770500523943,-0.6137343303287386,-1.1941796973974175,-0.3524864864864865,-0.27565691621219635,-0.0007746478873239436,-0.09795191451469275,-0.45462369330406627,1.0,0.0
Stupid Cupid,Connie Francis,0.3198423370094876,0.9039809122146341,-0.6087690744244567,0.9645385836341829,1.7184981719172687,0.6472278100835808,0.30189189189189175,-0.23599405057015369,-0.0007859154929577464,-0.7034728406055207,-0.8648468910959947,1.0,0.75
I'm A Man,Bo Diddley,-0.11371584608412863,0.15882245444791987,-0.6087690744244567,-0.4640080153964464,1.32226194947905,-0.9455786082279604,-0.7230810810810813,-0.15865146256817053,-0.0007949921752738654,0.5877114870881567,-0.601130115402169,1.0,0.75
Pennies From Heaven,Louis Prima,-0.10915207573577478,-0.3060144882541736,0.80377921299291,-0.047459848202468416,1.5377588423840465,2.2315217929334894,-0.32654054054054077,2.8914229053049083,-0.0007949921752738654,-0.4434550311665182,-0.8000304261839045,1.0,0.75
I Only Have Eyes for You,The Flamingos,0.05970742715331806,-0.6431099810534014,-0.04374975945751004,1.1915039311437223,-0.589404035968497,-0.8447584618310799,-0.3751891891891893,-0.3688646504709965,0.009846635367762127,0.01780943900267143,-0.2688240279920892,1.0,0.5
Why Do Fools Fall In Love,Frankie Lymon & The Teenagers,-0.49707255534585265,0.2262415530077655,-1.1737883893914034,0.17149495763026362,1.0650559805279256,1.8197920613673222,0.25843243243243225,0.7178978681209718,0.0023787167449139278,-0.2368655387355298,-0.8073327103209963,1.0,0.75
You Belong To Me,Jo Stafford,-0.7663350058987302,-1.239236747266773,-0.04374975945751004,1.2689391673528592,-1.0621068978246175,-1.4723369751213906,-0.6105405405405406,-0.331184928111056,-0.0007949921752738654,-0.05342831700801417,-0.35760763262556233,1.0,0.75
Lonely Teardrops,Jackie Wilson,-0.06807814260059003,-0.057628335665268794,0.5212695555094367,-0.17028815391351315,1.2875043861072764,0.692511435160146,0.004918918918918785,1.384234010907288,-0.0007949921752738654,5.538735529830809,-0.5866472518636038,1.0,0.75
Love Letters In The Sand - Single Version,Pat Boone,0.1464190637720409,-1.0582696932377138,-0.6087690744244567,0.911134972455468,0.2864865610001975,-0.8392522768112882,-0.46232432432432435,-0.4045612295488349,-0.0007949921752738654,0.21371326803205692,-0.861812965900941,1.0,0.75
